job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,min_salary,max_salary,skills_list,avg_salary,salary_clean,revenue_numeric,company_size_numeric
data scientist,senior,hybrid,company_183,"Tallinn, Harjumaa, Estonia",15 days ago,"Tallinn, EE",Technology,Private,3770.0,,61772,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'deep learning']",61772,61772.0,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'deep learning']",61772.0,61772,,3770.0
data scientist,senior,on-site,company_184,"New York, NY",8 days ago,"New York, NY, US",Retail,Public,130040.0,5180000000.0,137004,['machine learning'],137004,137004.0,['machine learning'],137004.0,137004,5180000000.0,130040.0
data scientist,senior,,company_185,"Fairfax, VA",2 months ago,"Falls Church, VA, US",Technology,Public,97010.0,75000000000.0,171892 - 257744,"['pytorch', 'git', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",171892,257744.0,"['pytorch', 'git', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']",214818.0,171892 - 257744,75000000000.0,97010.0
data scientist,senior,hybrid,company_186,"New York, NY",8 days ago,"New York, NY, US",Technology,Public,830.0,14480000000.0,45674 - 105040,"['database', 'sql', 'aws', 'python']",45674,105040.0,"['database', 'sql', 'aws', 'python']",75357.0,45674 - 105040,14480000000.0,830.0
data scientist,midlevel,,company_192,United States,a month ago,"NY, US",Technology,Private,15.0,,137007 - 164407,"['amazon', 'spark', 'python', 'airflow', 'machine learning']",137007,164407.0,"['amazon', 'spark', 'python', 'airflow', 'machine learning']",150707.0,137007 - 164407,,15.0
data scientist,senior,on-site,company_193,"Phoenix, AZ",3 days ago,"Phoenix, AZ, US",Energy,Public,35020.0,37860000000.0,82201,"['powerbi', 'aws', 'r', 'python', 'sql', 'machine learning']",82201,82201.0,"['powerbi', 'aws', 'r', 'python', 'sql', 'machine learning']",82201.0,82201,37860000000.0,35020.0
data scientist,,hybrid,company_196,Hybrid,7 months ago,"San Francisco, CA, US",Finance,Private,890.0,12430000000.0,158920 - 237831,[],158920,237831.0,[],198375.5,158920 - 237831,12430000000.0,890.0
data scientist,,on-site,company_197,"Bengaluru, Karnataka, India",22 days ago,"Palo Alto, CA, US",Technology,Private,180.0,913330000.0,27409,[],27409,27409.0,[],27409.0,27409,913330000.0,180.0
data scientist,lead,hybrid,company_199,"Austin, TX",15 days ago,"Toronto, ON, CA",Technology,Public,19470.0,91700000000.0,109605,"['java', 'sql', 'python']",109605,109605.0,"['java', 'sql', 'python']",109605.0,109605,91700000000.0,19470.0
data scientist,lead,hybrid,company_203,"Cincinnati, OH",a day ago,"Cincinnati, OH, US",Technology,Private,1230.0,,199795,[],199795,199795.0,[],199795.0,199795,,1230.0
data scientist,senior,on-site,company_207,"Manassas, VA",14 days ago,"Boise, ID, US",Technology,Public,40060.0,55540000000.0,94077 - 118737,"['aws', 'python', 'linux', 'sql', 'gcp', 'hadoop']",94077,118737.0,"['aws', 'python', 'linux', 'sql', 'gcp', 'hadoop']",106407.0,94077 - 118737,55540000000.0,40060.0
data scientist,senior,,company_209,"Bengaluru, Karnataka, India",8 days ago,"New York, NY, US",Technology,Private,1270.0,913330000.0,639348,"['spark', 'aws', 'python', 'sql', 'gcp', 'deep learning', 'tensorflow', 'tableau']",639348,639348.0,"['spark', 'aws', 'python', 'sql', 'gcp', 'deep learning', 'tensorflow', 'tableau']",639348.0,639348,913330000.0,1270.0
data analyst,midlevel,,company_211,"Eindhoven, North Brabant, Netherlands",15 days ago,"Amsterdam, NH, NL",Healthcare,Public,82020.0,,69047,['python'],69047,69047.0,['python'],69047.0,69047,,82020.0
data scientist,senior,,company_212,"Cincinnati, OH",5 days ago,"Boston, MA, US",Technology,Public,222500.0,,135179,"['azure', 'aws', 'machine learning', 'python']",135179,135179.0,"['azure', 'aws', 'machine learning', 'python']",135179.0,135179,,222500.0
machine learning engineer,,on-site,company_215,"San Francisco, CA",13 days ago,"San Francisco, CA, US",Technology,Private,580.0,7070000000.0,200939 - 296838,[],200939,296838.0,[],248888.5,200939 - 296838,7070000000.0,580.0
data scientist,lead,hybrid,company_221,"Bengaluru, Karnataka, India",8 days ago,"New York, NY, US",Technology,Private,900.0,,19096,"['spark', 'r', 'python', 'java', 'sql', 'machine learning']",19096,19096.0,"['spark', 'r', 'python', 'java', 'sql', 'machine learning']",19096.0,19096,,900.0
data scientist,senior,,company_223,Raleigh-Durham-Chapel Hill Area,2 days ago,"New York, NY, US",Technology,Public,10010.0,,99560,"['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",99560,99560.0,"['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']",99560.0,99560,,10010.0
data scientist,senior,hybrid,company_092,"McLean, VA",5 days ago,"Toronto, ON, CA",Technology,Public,24030.0,,92838 - 172407,"['java', 'machine learning', 'r', 'python']",92838,172407.0,"['java', 'machine learning', 'r', 'python']",132622.5,92838 - 172407,,24030.0
data scientist,,remote,company_225,Fully Remote,7 days ago,"San Francisco, CA, US",Retail,Private,12300.0,35970000000.0,137001,[],137001,137001.0,[],137001.0,137001,35970000000.0,12300.0
data scientist,senior,on-site,company_226,"Rochester, New York Metropolitan Area",22 days ago,"Rochester, NY, US",Education,,9320.0,,55196 - 77273,"['deep learning', 'machine learning']",55196,77273.0,"['deep learning', 'machine learning']",66234.5,55196 - 77273,,9320.0
data scientist,senior,on-site,company_227,"Denver, CO",15 days ago,"Denver, CO, US",Healthcare,Public,24020.0,6340000000.0,68685 - 100834,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']",68685,100834.0,"['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']",84759.5,68685 - 100834,6340000000.0,24020.0
data scientist,senior,hybrid,company_052,Greater So Paulo Area,22 days ago,"San Francisco, CA, US",Technology,Public,26910.0,53050000000.0,50222,"['sql', 'r', 'python']",50222,50222.0,"['sql', 'r', 'python']",50222.0,50222,53050000000.0,26910.0
data scientist,midlevel,on-site,company_230,"Mettawa, IL",6 days ago,"North Chicago, IL, US",Healthcare,Public,49360.0,245390000000.0,137003,[],137003,137003.0,[],137003.0,137003,245390000000.0,49360.0
data scientist,senior,on-site,company_231,"South San Francisco, CA",25 days ago,"Kenilworth, NJ, US",Healthcare,Public,78750.0,231030000000.0,124219,"['machine learning', 'r', 'python']",124219,124219.0,"['machine learning', 'r', 'python']",124219.0,124219,231030000000.0,78750.0
data scientist,senior,remote,company_233,United States,5 days ago,"Reston, VA, US",Technology,Public,27450.0,,95586 - 172785,"['machine learning', 'r', 'python']",95586,172785.0,"['machine learning', 'r', 'python']",134185.5,95586 - 172785,,27450.0
data scientist,lead,on-site,company_235,"San Antonio, TX",15 days ago,"San Antonio, TX, US",Finance,Private,33030.0,,137008,"['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",137008,137008.0,"['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']",137008.0,137008,,33030.0
data scientist,senior,remote,company_236,United States,a day ago,"Miami, FL, US",Technology,Private,30.0,,137002 - 155268,"['sql', 'machine learning', 'tableau', 'python']",137002,155268.0,"['sql', 'machine learning', 'tableau', 'python']",146135.0,137002 - 155268,,30.0
data scientist,senior,,company_041,"Mississauga, Ontario, Canada",5 days ago,"BS, CH",Healthcare,Public,93560.0,247180000000.0,74130,"['gcp', 'git', 'r']",74130,74130.0,"['gcp', 'git', 'r']",74130.0,74130,247180000000.0,93560.0
data scientist,senior,hybrid,company_241,"Manchester, England, United Kingdom",2 months ago,"London, GB",Technology,Private,180.0,,95906 - 105039,"['pytorch', 'aws', 'scikit-learn', 'scipy', 'machine learning', 'gcp', 'azure', 'tensorflow']",95906,105039.0,"['pytorch', 'aws', 'scikit-learn', 'scipy', 'machine learning', 'gcp', 'azure', 'tensorflow']",100472.5,95906 - 105039,,180.0
data scientist,,on-site,company_243,"Bowie, MD",8 days ago,"Bowie, MD, US",Technology,Public,2820.0,,101149 - 110282,[],101149,110282.0,[],105715.5,101149 - 110282,,2820.0
data scientist,senior,on-site,company_244,"Plano, TX",15 days ago,"New York, NY, US",Finance,Public,290800.0,350170000000.0,86772 - 196371,"['pytorch', 'machine learning', 'tensorflow', 'python']",86772,196371.0,"['pytorch', 'machine learning', 'tensorflow', 'python']",141571.5,86772 - 196371,350170000000.0,290800.0
data scientist,midlevel,,company_246,"Arlington, VA",8 days ago,"New York, NY, US",Finance,Private,23320.0,,173540,"['spark', 'python', 'docker', 'java', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning']",173540,173540.0,"['spark', 'python', 'docker', 'java', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning']",173540.0,173540,,23320.0
data scientist,lead,,company_250,"New York, NY",4 days ago,"Paris, FR",Healthcare,Private,76020.0,,171458 - 238990,"['powerbi', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']",171458,238990.0,"['powerbi', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']",205224.0,171458 - 238990,,76020.0
data scientist,lead,hybrid,company_252,"San Francisco, CA",5 days ago,"San Francisco, CA, US",Healthcare,Private,500.0,1720000000.0,258704,[],258704,258704.0,[],258704.0,258704,1720000000.0,500.0
data scientist,senior,,company_254,"Chicago, IL",9 days ago,"South Bend, IN, US",Healthcare,Public,2520.0,,63935 - 86768,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",63935,86768.0,"['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']",75351.5,63935 - 86768,,2520.0
data scientist,,on-site,company_255,"Charlotte, NC",8 days ago,"Fort Mill, SC, US",Technology,Private,3760.0,913330000.0,123305 - 137005,[],123305,137005.0,[],130155.0,123305 - 137005,913330000.0,3760.0
data scientist,senior,on-site,company_256,"San Francisco, CA",4 days ago,"San Francisco, CA, US",Technology,Private,150.0,4099999999.9999995,155274,"['sql', 'machine learning', 'r', 'python']",155274,155274.0,"['sql', 'machine learning', 'r', 'python']",155274.0,155274,4099999999.9999995,150.0
data scientist,senior,hybrid,company_257,"Foster City, CA",6 days ago,"Foster City, CA, US",Finance,Public,21050.0,383100000000.0,120561 - 192988,"['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",120561,192988.0,"['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",156774.5,120561 - 192988,383100000000.0,21050.0
machine learning engineer,senior,hybrid,company_007,"Vancouver, British Columbia, Canada",a month ago,"Redwood City, CA, US",Technology,Public,25940.0,33500000000.0,59371 - 63938,"['pytorch', 'machine learning', 'tensorflow', 'python']",59371,63938.0,"['pytorch', 'machine learning', 'tensorflow', 'python']",61654.5,59371 - 63938,33500000000.0,25940.0
data scientist,senior,on-site,company_261,"Alameda, CA",7 days ago,"Lake Bluff, IL, US",Healthcare,Public,103540.0,162590000000.0,79187,"['spark', 'r', 'python', 'scala', 'linux', 'java', 'hadoop', 'machine learning']",79187,79187.0,"['spark', 'r', 'python', 'scala', 'linux', 'java', 'hadoop', 'machine learning']",79187.0,79187,162590000000.0,103540.0
data scientist,senior,,company_183,"Berlin, Berlin, Germany",8 days ago,"Tallinn, EE",Technology,Private,3780.0,,98643,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",98643,98643.0,"['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'airflow', 'machine learning']",98643.0,98643,,3780.0
data scientist,senior,,company_268,"Singapore, Singapore",7 days ago,"Singapore, SG",Finance,Public,30870.0,,67044,"['pytorch', 'git', 'python', 'machine learning', 'tensorflow']",67044,67044.0,"['pytorch', 'git', 'python', 'machine learning', 'tensorflow']",67044.0,67044,,30870.0
data scientist,senior,,company_269,"Boston, MA",a month ago,"Charlotte, NC, US",Finance,Public,274280.0,277070000000.0,150707 - 224869,"['python', 'java', 'sql', 'hadoop', 'machine learning']",150707,224869.0,"['python', 'java', 'sql', 'hadoop', 'machine learning']",187788.0,150707 - 224869,277070000000.0,274280.0
data scientist,lead,,company_270,"New York, NY",2 months ago,"Woonsocket, RI, US",Healthcare,Public,300070.0,121120000000.0,131706 - 263408,"['sql', 'python']",131706,263408.0,"['sql', 'python']",197557.0,131706 - 263408,121120000000.0,300070.0
data scientist,midlevel,on-site,company_231,"San Diego, CA",5 days ago,"Kenilworth, NJ, US",Healthcare,Public,78720.0,231130000000.0,115539 - 181846,"['aws', 'git', 'r', 'python', 'java', 'machine learning', 'database', 'azure', 'matplotlib']",115539,181846.0,"['aws', 'git', 'r', 'python', 'java', 'machine learning', 'database', 'azure', 'matplotlib']",148692.5,115539 - 181846,231130000000.0,78720.0
data scientist,senior,on-site,company_273,"Redmond, WA",a month ago,"Menlo Park, CA, US",Technology,Public,94540.0,230420000000.0,121475 - 255734,"['sql', 'machine learning', 'r', 'python']",121475,255734.0,"['sql', 'machine learning', 'r', 'python']",188604.5,121475 - 255734,230420000000.0,94540.0
data scientist,lead,hybrid,company_276,Hybrid,a month ago,"Atlanta, GA, US",Technology,Private,360.0,3090000000.0,294100,[],294100,294100.0,[],294100.0,294100,3090000000.0,360.0
data scientist,,on-site,company_279,"San Francisco, California",8 days ago,"San Francisco, CA, US",Technology,Private,500.0,,127874 - 155273,[],127874,155273.0,[],141573.5,127874 - 155273,,500.0
machine learning engineer,senior,,company_106,"Pune, Maharashtra, India",2 days ago,"København, DK",Logistics,Private,38130.0,34320000000.0,26760,"['spark', 'aws', 'powerbi', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",26760,26760.0,"['spark', 'aws', 'powerbi', 'python', 'docker', 'sql', 'machine learning', 'gcp', 'kubernetes', 'deep learning', 'azure']",26760.0,26760,34320000000.0,38130.0
data scientist,midlevel,remote,company_280,"Annapolis Junction, MD",a month ago,"Annapolis, MD, US",Technology,Private,60.0,,109600 - 182666,"['linux', 'machine learning', 'python']",109600,182666.0,"['linux', 'machine learning', 'python']",146133.0,109600 - 182666,,60.0
data scientist,senior,remote,company_282,"Rosemont, IL",5 days ago,"Rosemont, IL, US",Healthcare,Public,28070.0,,68501 - 109601,"['git', 'r', 'python', 'bash', 'sql', 'machine learning', 'deep learning']",68501,109601.0,"['git', 'r', 'python', 'bash', 'sql', 'machine learning', 'deep learning']",89051.0,68501 - 109601,,28070.0
data scientist,lead,hybrid,company_115,"New York, NY",a month ago,"Frankfurt am Main, HE, DE",Finance,Public,68430.0,,137002,"['pandas', 'numpy', 'scikit-learn', 'python', 'sql', 'hadoop']",137002,137002.0,"['pandas', 'numpy', 'scikit-learn', 'python', 'sql', 'hadoop']",137002.0,137002,,68430.0
data scientist,senior,,company_207,"Hyderabad, Telangana, India",10 days ago,"Boise, ID, US",Technology,Public,40050.0,55390000000.0,24621,"['pytorch', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow', 'tableau']",24621,24621.0,"['pytorch', 'r', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow', 'tableau']",24621.0,24621,55390000000.0,40050.0
data scientist,junior,,company_047,"Bengaluru, Karnataka, India",a month ago,"Bengaluru, KA, IN",Technology,Public,222040.0,24210000000.0,10055,"['deep learning', 'machine learning']",10055,10055.0,"['deep learning', 'machine learning']",10055.0,10055,24210000000.0,222040.0
data scientist,senior,on-site,company_288,"Chantilly, VA",a month ago,"Reston, VA, US",Technology,Public,26030.0,63090000000.0,114171,"['aws', 'azure']",114171,114171.0,"['aws', 'azure']",114171.0,114171,63090000000.0,26030.0
data scientist,senior,,company_290,"Pune, Maharashtra, India",8 days ago,"London, GB",Finance,Public,68160.0,26630000000.0,29949 - 41758,"['powerbi', 'aws', 'python', 'sql', 'machine learning', 'tableau']",29949,41758.0,"['powerbi', 'aws', 'python', 'sql', 'machine learning', 'tableau']",35853.5,29949 - 41758,26630000000.0,68160.0
data scientist,senior,,company_291,"Bengaluru, Karnataka, India",5 days ago,"Bengaluru, KA, IN",Technology,Public,261060.0,70980000000.0,9583,"['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9583,9583.0,"['aws', 'r', 'python', 'sql', 'neural network', 'gcp', 'azure']",9583.0,9583,70980000000.0,261060.0
data scientist,senior,on-site,company_141,"Orlando, FL",a month ago,"Bethesda, MD, US",Technology,Public,108650.0,116880000000.0,68500,['machine learning'],68500,68500.0,['machine learning'],68500.0,68500,116880000000.0,108650.0
data scientist,senior,remote,company_293,"Bengaluru, Karnataka, India",3 months ago,"Bengaluru, KA, IN",Technology,Private,15440.0,10220000000.0,36104,"['spark', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",36104,36104.0,"['spark', 'python', 'sql', 'machine learning', 'deep learning', 'tensorflow']",36104.0,36104,10220000000.0,15440.0
data scientist,senior,hybrid,company_295,"Montreal, Quebec, Canada",5 days ago,"Dartmouth, NS, CA",Technology,Private,31.0,,55906,"['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning']",55906,55906.0,"['pandas', 'numpy', 'pytorch', 'aws', 'scikit-learn', 'python', 'sql', 'machine learning']",55906.0,55906,,31.0
data scientist,midlevel,hybrid,company_296,"Lebanon, NH",17 days ago,"Bridgewater, NJ, US",Healthcare,Public,613.0,,81293 - 108937,"['machine learning', 'python']",81293,108937.0,"['machine learning', 'python']",95115.0,81293 - 108937,,613.0
data scientist,midlevel,on-site,company_166,"Veldhoven, North Brabant, Netherlands",8 days ago,"Veldhoven, NB, NL",Technology,Public,24820.0,173560000000.0,82373,['python'],82373,82373.0,['python'],82373.0,82373,173560000000.0,24820.0
data scientist,senior,remote,company_298,United States,15 days ago,"Draper, UT, US",Healthcare,Public,1020.0,,88140 - 136089,"['sql', 'azure', 'r', 'python']",88140,136089.0,"['sql', 'azure', 'r', 'python']",112114.5,88140 - 136089,,1020.0
